count,cite,rank,year
7,"Crenshaw K 1991 Stanford Law Rev",391,1991
7,"Gibson-davis C 2005 J Marriage Fam",391,2005
7,"Massey D 1990 Popul Index",391,1990
7,"Pettigrew T 1998 Annu Rev Psychol",391,1998
7,"Putnam R 1995 J Democracy",391,1995
7,"Zelizer V 2005 Purchase of Intimacy",391,2005
7,"Logan J 1978 Am J Sociol",391,1978
7,"Turrisi R 2003 Interaction Effects",391,2003
7,"Tajfel H 1986 Psychol Intergroup R",391,1986
7,"Riegle-crumb C 2006 Sociol Educ",391,2006
7,"Sampson R 1999 Am J Sociol",391,1999
7,"Skocpol T 1992 Protecting Soldiers",391,1992
6,"Xie Y 2003 Demography",546,2003
6,"Teachman J 2003 J Marriage Fam",546,2003
6,"Lizardo O 2006 Am Sociol Rev",546,2006
6,"Fossett M 1989 Soc Sci Quart",546,1989
6,"Link B 2008 J Health Soc Behav",546,2008
6,"Gould R 2002 Am J Sociol",546,2002
6,"Armstrong E 2002 Forging Gay Identiti",546,2002
6,"Andrews K 1997 Am Sociol Rev",546,1997
6,"Amato P 1996 J Marriage Fam",546,1996
6,"Soysal Y 1994 Limits Citizenship M",546,1994
6,"Grazian D 2003 Blue Chicago",546,2003
6,"Elder G 1998 Child Dev",546,1998
6,"Meyer D 2004 Soc Forces",546,2004
6,"Sherkat D 1995 Soc Forces",546,1995
6,"Soule S 2004 Am Sociol Rev",546,2004
6,"Schussman A 2005 Soc Forces",546,2005
6,"Timmermans S 2003 Gold Standard",546,2003
6,"Bourdieu P 1996 Rules Art Genesis ST",546,1996
6,"Weeden K 2002 Am J Sociol",546,2002
6,"Whitehead A 2010 Soc Sci Quart",546,2010
6,"Lefebvre H 1991 Production Space Tra",546,1991
6,"Kalmijn M 2003 Soc Networks",546,2003
6,"Festinger L 1950 Social Pressures Inf",546,1950
6,"Somers M 2005 Am Sociol Rev",546,2005
6,"Keeter S 2006 Public Opin Quart",546,2006
6,"Ewick P 1998 Common Place Law",546,1998
6,"Yamagishi T 1994 Motiv Emotion",546,1994
6,"Cunningham D 2004 There's Something Happening Here: the New Left",546,2004
6,"Goffman E 1961 Encounters 2 Studies",546,1961
6,"Burt R 2004 Am J Sociol",546,2004
6,"Meyer D 1996 Comp Perspectives SO",546,1996
6,"Yang Y 2008 Sociol Method Res",546,2008
6,"Robins G 2007 Soc Networks",546,2007
6,"Piketty T 2003 Q J Econ",546,2003
6,"Ammerman N 1987 Bible Believers Fund",546,1987
6,"Hagan J 1997 Mean Streets",546,1997
6,"World B 2010 World Dev Rep D",546,2010
6,"Conrad P 1992 Deviance Med Badness",546,1992
6,"Massey D 2003 Source of the River: the Social Origins of Freshmen AT America's Selective Colleges and Universities",546,2003
6,"Emirbayer M 1998 Am J Sociol",546,1998
6,"Massey D 1988 Soc Forces",546,1988
6,"Schofer E 2001 Am Sociol Rev",546,2001
6,"Strang D 1998 Annu Rev Sociol",546,1998
6,"Lewis J 1992 J European Social PO",546,1992
6,"Collins R 1998 Sociology Philos Glo",546,1998
6,"Alesina A 2002 J Public Econ",546,2002
6,"Allison P 1994 Sociol Method Res",546,1994
6,"Tilly C 2003 Politics Collective",546,2003
6,"Goodwin J 2001 Passionate Politics",546,2001
6,"O'brien R 2007 Qual Quant",546,2007
6,"Pfeffer J 1978 External Control Org",546,1978
6,"Hallinan M 1989 Am Sociol Rev",546,1989
6,"Simon R 2002 Am J Sociol",546,2002
6,"Dannefer D 2003 J Gerontol B-psychol",546,2003
6,"Foucault M 1991 Foucault Effect Stud",546,1991
6,"Heuveline P 2004 J Marriage Fam",546,2004
6,"Becker H 1998 Tricks Trade Think Y",546,1998
6,"Pettigrew T 2006 J Pers Soc Psychol",546,2006
6,"Ellison C 1998 Health Educ Behav",546,1998
6,"Granovetter M 1983 Sco",546,1983
6,"Greene W 2000 Econometric Anal",546,2000
6,"Western B 2009 Ann Am Acad Polit SS",546,2009
6,"Polletta F 2006 IT Was Like Fever ST",546,2006
6,"Kollock P 1994 Am J Sociol",546,1994
6,"Rountree P 1996 Soc Forces",546,1996
6,"Wuthnow R 1999 Civic Engagement AM",546,1999
6,"Lichterman P 1996 Search Political Com",546,1996
6,"Bengtson V 1991 J Marriage Fam",546,1991
6,"Florida R 2002 Rise Creative Class",546,2002
6,"Kline R 2005 Principles Practices",546,2005
6,"Myers S 1996 Am Sociol Rev",546,1996
6,"Cress D 2000 Am J Sociol",546,2000
6,"Wacquant L 2001 Punishm Soc",546,2001
6,"Alba R 2000 Soc Forces",546,2000
6,"Foucault M 1978 Hist Sexuality Intro",546,1978
6,"Woolcock M 1998 Theor Soc",546,1998
6,"Martin S 2006 Demogr Res",546,2006
6,"Sewell W 1996 Theor Soc",546,1996
6,"Tajfel H 1981 Human Groups Social",546,1981
6,"Sampson R 1990 Am Sociol Rev",546,1990
6,"Goldstein J 1999 Demography",546,1999
6,"Idler E 2003 Res Aging",546,2003
6,"Dobash R 1979 Violence Wives",546,1979
6,"Burawoy M 1998 Sociol Theor",546,1998
6,"Brontenbrenner U 1979 Ecology Human Dev EX",546,1979
6,"England P 1986 Households Employmen",546,1986
6,"Clear T 2007 Imprisoning Communit",546,2007
6,"Long J 2006 Regression Models CA",546,2006
6,"Espeland W 1998 Annu Rev Sociol",546,1998
6,"World B 2007 World Dev Ind CD Rom",546,2007
6,"Woodberry R 1998 Annu Rev Sociol",546,1998
6,"Inglehart R 2003 Rising Tide Gender E",546,2003
6,"Wright E 1935 Classes",546,1935
6,"Erickson B 1996 Am J Sociol",546,1996
6,"Bobo L 1996 Am Sociol Rev",546,1996
6,"Davis G 2009 Managed Market Finan",546,2009
6,"Bowker G 1999 Sorting Things Out C",546,1999
6,"Lichter D 2006 Rural Sociol",546,2006
6,"Riesebrodt M 2010 Promise Salvation TH",546,2010
6,"Johnson C 2006 Annu Rev Sociol",546,2006
6,"Mcadam D 2002 Am Sociol Rev",546,2002
6,"Knorr-cetina K 1999 Epistemic Cultures",546,1999
6,"Howard J 2000 Annu Rev Sociol",546,2000
6,"Jargowsky P 1997 Poverty Place Ghetto",546,1997
6,"Durkheim E 1951 Suicide",546,1951
6,"Sampson R 2004 Soc Psychol Quart",546,2004
6,"Jencks C 1998 Black White Test Sco",546,1998
6,"Marsden P 1988 Soc Networks",546,1988
6,"Strang D 1993 Theor Soc",546,1993
6,"Travis J 2003 Prisoners Once Remov",546,2003
6,"Uzzi B 1996 Am Sociol Rev",546,1996
6,"Miller A 2002 Am J Sociol",546,2002
6,"Wellman B 1979 Am J Sociol",546,1979
6,"Klandermans B 1997 Social Psychol Prote",546,1997
6,"Bonilla-silva E 2001 White Supremacy Raci",546,2001
6,"Mare R 1981 Am Sociol Rev",546,1981
6,"Melucci A 1996 Challenging Codes",546,1996
6,"Leventhal T 2000 Psychol Bull",546,2000
6,"Sewell W 1975 ED Occupation Earnin",546,1975
6,"Bursik R 1988 Criminology",546,1988
6,"Gilens M 1999 Why Am Hate Welfare",546,1999
6,"Quillian L 1996 Am J Sociol",546,1996
6,"American P 1994 Diagn Stat Man Ment",546,1994
6,"Dimaggio P 1982 Am Sociol Rev",546,1982
6,"Lein L 1997 Making Ends Meet Sin",546,1997
6,"Perry P 2002 Shades White White K",546,2002
6,"Snow D 2004 Blackwell Companion",546,2004
6,"Giddens A 1979 Central Problems Soc",546,1979
6,"Black D 1976 Behav Law",546,1976
6,"Courtenay W 2000 Soc Sci Med",546,2000
6,"Suttles G 1968 Social Order Slum",546,1968
6,"Arnett J 2000 Am Psychol",546,2000
6,"Bourdieu P 1993 Field Cultural Produ",546,1993
6,"Breen R 2005 Annu Rev Sociol",546,2005
6,"Carr D 2010 J Marriage Fam",546,2010
6,"Fligstein N 1990 Transformation Corpo",546,1990
6,"Amenta E 2010 Annu Rev Sociol",546,2010
6,"Edgell P 2006 Relig Family Changin",546,2006
6,"Cloward R 1960 Delinquency Opportun",546,1960
6,"Kalleberg A 2011 Good Jobs Bad Jobs R",546,2011
6,"Aschaffenburg K 1997 Am Sociol Rev",546,1997
6,"Oppenheimer V 1994 Popul Dev Rev",546,1994
6,"Portes A 1996 Immigrant AM",546,1996
6,"Mcadam D 1999 Mobilization",546,1999
6,"Amato P 2001 J Fam Psychol",546,2001
6,"Mauss M 1990 Gift Form Reason Exc",546,1990
6,"Ross C 2003 Social Causes Psycho",546,2003
6,"Jacobs J 1961 Death Life Great AM",546,1961
6,"White H 1980 Econometrica",546,1980
6,"Ruggles S 2007 Am Sociol Rev",546,2007
6,"Padgett J 1993 Am J Sociol",546,1993
6,"Merton R 1968 Science",546,1968
6,"Dugan L 1999 Homicide Studies",546,1999
6,"Latour B 1987 Sci Action",546,1987
6,"Feld S 1982 Am Sociol Rev",546,1982
6,"Gorman E 2005 Am Sociol Rev",546,2005
6,"Felson M 2002 Crime Everyday Life",546,2002
6,"Bonilla-silva E 2010 Racism Racists Color",546,2010
6,"Wilkins A 2004 Gender Soc",546,2004
6,"Collins P 1990 Black Feminist Thoug",546,1990
6,"Tyler T 1990 Why People Obey Law",546,1990
6,"Andrews K 2001 Am Sociol Rev",546,2001
6,"Fetner T 2008 Relig Right Shaped L",546,2008
6,"Muthen L 1998 Mplus Users Guide",546,1998
6,"Nepstad S 2004 Convictions Soul Rel",546,2004
6,"Rao H 2005 Am Sociol Rev",546,2005
6,"Rosenfeld M 2008 Soc Forces",546,2008
6,"Alexander J 2006 Civil Sphere",546,2006
6,"Schuman H 1997 Racial Attitudes AM",546,1997
6,"Mahmood S 2005 Politics of Piety: the Islamic Revival and the Feminist Subject",546,2005
6,"Boli J 1999 Constructing World C",546,1999
6,"Rosenbaum J 2001 Coll All Career Path",546,2001
6,"Rochon T 1998 Culture Moves",546,1998
6,"Meara E 2008 Health Affair",546,2008
6,"Brubaker R 1992 Citizenship Nationho",546,1992
6,"Van B 1999 Stat Med",546,1999
6,"Milkie M 2004 J Marriage Fam",546,2004
6,"Halbwachs M 1992 Collective Memory",546,1992
6,"Picca L 2007 2 Faced Racism",546,2007
6,"Becker G 1974 J Polit Econ",546,1974
6,"Bury M 1982 Sociol Health Illn",546,1982
6,"Booth A 2007 Alone Together Marri",546,2007
6,"Mouw T 2010 Am Sociol Rev",546,2010
6,"Wimmer A 2008 Am J Sociol",546,2008
6,"Oliver M 1995 Black Wealth White W",546,1995
6,"Holstein J 1995 Active Interview",546,1995
6,"Wuthnow R 1987 Meaning Moral Order",546,1987
6,"Phelan J 2004 J Health Soc Behav",546,2004
6,"Hout M 2006 Century Difference A",546,2006
6,"Brehm J 1997 Am J Polit Sci",546,1997
6,"Jasper J 2004 Mobilization",546,2004
6,"Lillard L 1995 Am J Sociol",546,1995
6,"Fligstein N 2001 Sociol Theor",546,2001
6,"Voas D 2005 Sociology",546,2005
6,"Winship C 1999 Annu Rev Sociol",546,1999
6,"Liebow E 1967 Tallys Corner Study",546,1967
6,"Darnell A 1997 Am Sociol Rev",546,1997
6,"Rosenbaum P 2002 Observational Studie",546,2002
6,"Brubaker R 2000 Theor Soc",546,2000
6,"House J 1988 Annu Rev Sociol",546,1988
6,"Zuckerman E 1999 Am J Sociol",546,1999
6,"Wethington E 1986 J Health Soc Behav",546,1986
6,"Tsutsui K 2004 Soc Forces",546,2004
6,"Rogers E 2003 Diffusion Innovation",546,2003
6,"Swartz T 2009 Annu Rev Sociol",546,2009
6,"Piven F 1977 Poor Peoples Movemen",546,1977
6,"Quillian L 2001 Am J Sociol",546,2001
6,"Kling J 2007 Econometrica",546,2007
6,"Pappas G 1993 New Engl J Med",546,1993
6,"Mann M 1986 Sources Social Power",546,1986
6,"Abbott A 2001 Chaos Disciplines",546,2001
6,"Ganzeboom H 1992 Soc Sci Res",546,1992
6,"Edelman L 1992 Am J Sociol",546,1992
6,"Stark E 2007 Coercive Control",546,2007
6,"Michel F 1995 Discipline Punish BI",546,1995
6,"Coser L 1956 Functions Social Con",546,1956
6,"Djupe P 2009 Camb Stud Soc Theor",546,2009
6,"Hallett T 2006 Theor Soc",546,2006
6,"Hirsch P 1972 Am J Sociol",546,1972
6,"Hayward M 2000 Am Sociol Rev",546,2000
6,"Merton R 1973 Sociology Sci Theore",546,1973
6,"Gornick J 2003 Families Work Polici",546,2003
6,"Hochschild A 1989 2 Shift Working Fam",546,1989
6,"Boltanski L 2006 Justification EC Wor",546,2006
6,"Bartels L 2008 Unequal Democracy: the Political Economy of the New Gilded Age",546,2008
5,"Hebdige D 1979 Subculture Meaning S",771,1979
5,"Telles E 2008 Generations Exclusio",771,2008
5,"Kessler R 1999 J Health Soc Behav",771,1999
5,"Fitzgerald J 1998 J Hum Resour",771,1998
5,"Abbott A 2001 Time Matters Theory",771,2001
5,"Presser H 1994 Am Sociol Rev",771,1994
5,"Zukin S 1990 Structures Capital S",771,1990
5,"Jacobs D 2001 Soc Forces",771,2001
5,"Fine G 1995 Social Movements Cul",771,1995
5,"Wuthnow R 1998 Loose Connections CI",771,1998
5,"Eggebeen D 2005 Soc Forces",771,2005
5,"Blau P 1982 Am Sociol Rev",771,1982
5,"Green J 1997 Bully Pulpit Politic",771,1997
5,"Korpi W 1983 Democratic Class Str",771,1983
5,"Ellison C 2001 Soc Forces",771,2001
5,"Wuthnow R 2011 J Sci Stud Relig",771,2011
5,"Sherkat D 1999 Annu Rev Sociol",771,1999
5,"Stewart E 2006 J Res Crime Delinq",771,2006
5,"Rosenfeld M 2007 Age Independence Int",771,2007
5,"Kalev A 2009 Am J Sociol",771,2009
5,"Messerschmidt J 1993 Masculinities Crime",771,1993
5,"Molm L 2007 Soc Psychol Quart",771,2007
5,"Steffensmeier D 1998 Criminology",771,1998
5,"Kessler R 1998 Int J Meth Psych Res",771,1998
5,"Weber M 1946 M Weber Essays Socio",771,1946
5,"Lobao L 2007 Sociology Spatial IN",771,2007
5,"Bianchi S 2010 J Marriage Fam",771,2010
5,"Small M 2004 Villa Victoria Trans",771,2004
5,"Bartkowski J 2001 Remaking Godly Marri",771,2001
5,"Williams K 2003 J Health Soc Behav",771,2003
5,"Connell R 2000 Men Boys",771,2000
5,"Jacobs D 2005 Am Sociol Rev",771,2005
5,"Mok D 2007 Soc Networks",771,2007
5,"Bonilla-silva E 2002 Critical Sociology",771,2002
5,"Krackhardt D 1987 Soc Networks",771,1987
5,"Hays S 2003 Flat Broke Children",771,2003
5,"Donato K 2007 Rural Sociol",771,2007
5,"Hox J 2002 Multilevel Anal Tech",771,2002
5,"Hass J 2011 Sociol Forum",771,2011
5,"Hunter D 2008 J Am Stat Assoc",771,2008
5,"Prasad M 2006 Politics Free Market",771,2006
5,"Becker S 2002 Stata J",771,2002
5,"Evans R 2008 Am Sociol Rev",771,2008
5,"Polletta F 2002 Freedom IS Endless M",771,2002
5,"Thornton A 1995 Am Sociol Rev",771,1995
5,"Craig L 2006 Gender Soc",771,2006
5,"Joyner K 2005 Am Sociol Rev",771,2005
5,"Waters M 1999 Black Identities W I",771,1999
5,"Zajac E 2004 Am Sociol Rev",771,2004
5,"Sarkisian N 2004 Am Sociol Rev",771,2004
5,"Lehrer E 2004 Popul Dev Rev",771,2004
5,"Festinger L 1957 Theory Cognitive Dis",771,1957
5,"Gilligan C 1982 Different Voice Psyc",771,1982
5,"Jasso G 1990 New Chosen People IM",771,1990
5,"Jackson G 2010 J Bus Ethics",771,2010
5,"Skogan W 1990 Disorder Decline Cri",771,1990
5,"Anselin L 1995 Geogr Anal",771,1995
5,"Horwitz A 2007 Loss Sadness Psychia",771,2007
5,"Curtin R 2000 Public Opin Quart",771,2000
5,"Paul E 2000 J Sex Res",771,2000
5,"Marsden P 2001 Sourcebook Labor Mar",771,2001
5,"Ruggles S 2004 Integrated Public US",771,2004
5,"Gorski P 2008 Annu Rev Sociol",771,2008
5,"Mattingly M 2003 Soc Forces",771,2003
5,"Pierce J 1995 Gender Trials Emotio",771,1995
5,"Andrews K 2004 Annu Rev Sociol",771,2004
5,"Waldinger R 2003 Other Half Works Imm",771,2003
5,"Callon M 1998 Laws of the Markets",771,1998
5,"Link B 1995 J Health Soc Behav",771,1995
5,"Parrenas R 2005 Children Global Migr",771,2005
5,"Shanahan M 2000 Annu Rev Sociol",771,2000
5,"Logan J 1993 Demography",771,1993
5,"Mclanahan S 1987 Annu Rev Sociol",771,1987
5,"Moore G 1990 Am Sociol Rev",771,1990
5,"Greeley A 2006 Truth Conservative C",771,2006
5,"Frisbie W 2001 Am J Epidemiol",771,2001
5,"Sennett R 1998 Corrosion Character",771,1998
5,"Lillard L 1996 Demography",771,1996
5,"Bosworth M 1999 Engendering Resistan",771,1999
5,"Bader C 2007 J Sci Stud Relig",771,2007
5,"Regnerus M 2003 Sociol Quart",771,2003
5,"Alba R 1993 Am J Sociol",771,1993
5,"Goldscheider F 1986 Am J Sociol",771,1986
5,"Bourdieu P 1990 Reprod ED Soc Cultur",771,1990
5,"Warr M 1998 Criminology",771,1998
5,"Lynch M 1998 Law Soc Rev",771,1998
5,"Dewey J 1927 Public Its Problems",771,1927
5,"Baller R 2001 Criminology",771,2001
5,"Baker D 2005 Natl Differences Glo",771,2005
5,"Iceland J 2004 Soc Sci Res",771,2004
5,"Hathaway O 2002 Yale Law J",771,2002
5,"King R 2007 Soc Forces",771,2007
5,"Bourdieu P 2004 Sci Sci Reflexivity",771,2004
5,"Hervieu-leger D 1999 Pelerin Converti Rel",771,1999
5,"Garland D 2001 Mass Imprisonment SO",771,2001
5,"Bourgois P 1995 Search Respect Selli",771,1995
5,"Gangl M 2006 Am Sociol Rev",771,2006
5,"Gallagher S 1999 Gender Soc",771,1999
5,"Schwartz-soicher O 2011 Soc Serv Rev",771,2011
5,"Shapiro T 2004 Hidden Cost Being AF",771,2004
5,"Alesina A 2000 Q J Econ",771,2000
5,"Grasmick H 1993 J Res Crime Delinq",771,1993
5,"Ross S 2005 Soc Probl",771,2005
5,"Kymlicka W 1995 Multicultural Citize",771,1995
5,"Davis S 2009 Annu Rev Sociol",771,2009
5,"Sanders J 2002 Annu Rev Sociol",771,2002
5,"Clark R 2011 Sociol Forum",771,2011
5,"Marsden P 2011 Gen Social Surveys",771,2011
5,"Dewey J 1922 Human Nature Conduct",771,1922
5,"Wacquant L 2002 Ethnography",771,2002
5,"Lawler E 2001 Am J Sociol",771,2001
5,"Carr P 2007 Criminology",771,2007
5,"Ecklund E 2010 Sci VS Relig What SC",771,2010
5,"Sassler S 2003 Soc Sci Res",771,2003
5,"Olson L 2006 Soc Sci Quart",771,2006
5,"Berger P 1967 Social Construction",771,1967
5,"Peterson R 2004 Annu Rev Sociol",771,2004
5,"Raftery A 1993 Sociol Educ",771,1993
5,"Pargament K 1988 J Sci Stud Relig",771,1988
5,"Akers R 1979 Am Sociol Rev",771,1979
5,"Yinger J 1995 Closed Doors Opportu",771,1995
5,"Mann M 1993 Sources Social Power",771,1993
5,"Gamson J 1997 Gender Soc",771,1997
5,"Park R 1921 Intro Sci Sociology",771,1921
5,"Lichter D 2010 Soc Sci Res",771,2010
5,"Froese P 2008 Sociol Relig",771,2008
5,"Bolzendahl C 2004 Soc Forces",771,2004
5,"Biblarz T 1999 Am J Sociol",771,1999
5,"Levitt S 1996 Q J Econ",771,1996
5,"Shover N 1996 Great Pretenders Pur",771,1996
5,"Willer R 2009 Am Sociol Rev",771,2009
5,"Streeck W 2005 Continuity I Change",771,2005
5,"Frank T 2004 Whats Matter Kansas",771,2004
5,"Heimer K 1999 Criminology",771,1999
5,"Gray D 2002 Sociol Health Ill",771,2002
5,"Rosenfeld R 2001 Soc Forces",771,2001
5,"Elliott D 1985 Explaining Delinquen",771,1985
5,"Kuhn T 1962 Structure Sci Revolu",771,1962
5,"Griffin L 1993 Am J Sociol",771,1993
5,"Breiger R 1974 Soc Forces",771,1974
5,"Glaze L 2008 Parents Prison Their",771,2008
5,"Myrdal G 1944 Am Dilemma Negro Pro",771,1944
5,"Friedkin N 2004 Annu Rev Sociol",771,2004
5,"Nylund K 2007 Struct Equ Modeling",771,2007
5,"Wotipka C 2008 Sociol Forum",771,2008
5,"Cole W 2005 Am Sociol Rev",771,2005
5,"Smith K 2008 Annu Rev Sociol",771,2008
5,"Gouldner A 1960 Am Sociol Rev",771,1960
5,"Moffitt T 2001 Sex Differences Anti",771,2001
5,"Molm L 2007 Am J Sociol",771,2007
5,"Smith S 2007 Lone Pursuit Distrus",771,2007
5,"Fussell E 2004 Soc Forces",771,2004
5,"Campbell J 2002 Annu Rev Sociol",771,2002
5,"Simmel G 1955 Conflict Web Group A",771,1955
5,"Morgan S 2005 Edge Commitment ED A",771,2005
5,"Raudenbush S 2004 Hlm 6 Hierarchical L",771,2004
5,"Bell D 1973 Coming Postindustria",771,1973
5,"Garfinkel H 1956 Am J Sociol",771,1956
5,"Ross C 2001 Am Sociol Rev",771,2001
5,"Pager D 2009 Am Sociol Rev",771,2009
5,"Bernstein M 1997 Am J Sociol",771,1997
5,"Crowley M 2009 Rural Sociol",771,2009
5,"Voas D 2002 Am Sociol Rev",771,2002
5,"Cotter D 2002 Rural Sociol",771,2002
5,"Verbrugge L 1994 Soc Sci Med",771,1994
5,"Edelman M 1964 Symbolic Uses Politi",771,1964
5,"Tonnies F 1957 Community Soc",771,1957
5,"Hawdon J 2011 Sociol Forum",771,2011
5,"Cohen J 2003 Appl Multiple Regres",771,2003
5,"Snijders T 2007 Eur Assoc Methodol S",771,2007
5,"Tolnay S 2003 Annu Rev Sociol",771,2003
5,"Becker H 1961 Boys White Student C",771,1961
5,"Wilson J 1982 Atlantic Monthly",771,1982
5,"Goffman E 1983 Am Sociol Rev",771,1983
5,"Waldfogel J 1998 J Econ Perspect",771,1998
5,"Granovetter M 1995 Getting Job Study CO",771,1995
5,"Fine G 1987 Boys Little League B",771,1987
5,"Kanter R 1972 Commitment Community",771,1972
5,"Luckmann T 1967 Invisible Relig Prob",771,1967
5,"Parsons T 1949 Family Its Function",771,1949
5,"Crowder K 2005 Am J Sociol",771,2005
5,"Snow D 1980 Am Sociol Rev",771,1980
5,"Yamagishi T 1998 Am J Sociol",771,1998
5,"Mccammon H 2007 Am Sociol Rev",771,2007
5,"Brown S 2000 J Marriage Fam",771,2000
5,"Kalleberg A 2009 Am Sociol Rev",771,2009
5,"Rabe-hesketh S 2005 Multilevel Longitudi",771,2005
5,"Beck N 1995 Am Polit Sci Rev",771,1995
5,"Pratt T 2000 Criminology",771,2000
5,"Schwadel P 2005 J Sci Stud Relig",771,2005
5,"Clemens E 1997 Peoples Lobby Org IN",771,1997
5,"Foster H 2009 Ann Am Acad Polit SS",771,2009
5,"Turner J 1987 Rediscovering Social",771,1987
5,"Butler J 1993 Bodies Matter Discur",771,1993
5,"Marwell G 1993 Critical Mass Collec",771,1993
5,"Glueck S 1950 Unraveling Juvenile",771,1950
5,"Hughey M 2010 Ethnic Racial Stud",771,2010
5,"Castilla E 2008 Am J Sociol",771,2008
5,"Umberson D 1992 Soc Sci Med",771,1992
5,"Appadurai A 1996 Modernity Large Cult",771,1996
5,"Nee V 2001 Ethnic Racial Stud",771,2001
5,"Johnson V 2007 Am J Sociol",771,2007
5,"Alba R 1997 Int Migr Rev",771,1997
5,"Ruiter S 2006 Am Sociol Rev",771,2006
5,"Mol A 2002 Body Multiple Ontolo",771,2002
5,"Brewster K 2000 J Marriage Fam",771,2000
5,"Guzzo K 2007 Demography",771,2007
5,"Ellison C 1995 Rev Relig Res",771,1995
5,"Mcpherson J 1987 Am Sociol Rev",771,1987
5,"Ganz M 2000 Am J Sociol",771,2000
5,"Reskin B 1999 Annu Rev Sociol",771,1999
5,"Brooks C 2004 Soc Sci Res",771,2004
5,"Berry J 1997 Appl Psychol-int Rev",771,1997
5,"Groves R 2004 Survey Methodology",771,2004
5,"Featherman D 1978 Opportunity Change",771,1978
5,"Holt D 1997 Poetics",771,1997
5,"Sweeney M 2004 J Marriage Fam",771,2004
5,"Boudon R 1974 ED Opportunity Socia",771,1974
5,"Wilson W 2009 More Just Race Being",771,2009
5,"Risse T 1999 Power Human Rights I",771,1999
5,"Presser H 2003 Working 24 7 EC Chal",771,2003
5,"Logan J 2002 Am Sociol Rev",771,2002
5,"Preston S 2006 Demography",771,2006
5,"Catanzarite L 2002 Soc Probl",771,2002
5,"Yamaguchi K 1991 Event Hist Anal",771,1991
5,"Borgatti S 2002 Ucinet Windows Softw",771,2002
5,"Pattison P 2002 Sociol Methodol",771,2002
5,"Bonilla-silva E 2000 Discourse Soc",771,2000
5,"Campbell J 1992 Femicide Politics WO",771,1992
5,"House J 1981 Work Stress Social S",771,1981
5,"Polanyi K 2001 Great Transformation",771,2001
5,"Haynie D 2001 Am J Sociol",771,2001
5,"Orloff A 1993 Am Sociol Rev",771,1993
5,"Messner M 2002 Taking Field Women M",771,2002
5,"Wilkinson R 2009 Spirit Level Why Gre",771,2009
5,"Espeland W 2007 Am J Sociol",771,2007
5,"Campbell J 2007 Acad Manage Rev",771,2007
5,"Fuwa M 2004 Am Sociol Rev",771,2004
5,"Walzer M 1983 Spheres Justice",771,1983
